id,Booking_status,Probability
53248,0,0.48256016
53249,1,0.61850846
53250,0,0.28799513
53251,1,0.6843954
53252,0,0.047640815
53253,0,0.473412
53254,1,0.8131907
53255,1,0.74115264
53256,0,0.27482405
53257,0,0.099687025
53258,0,0.4513988
53259,0,0.17305475
53260,1,0.7574251
53261,0,0.032033034
53262,0,0.3348657
53263,1,0.7798277
53264,1,0.8412836
53265,0,0.32515118
53266,1,0.5407812
53267,0,0.18188277
53268,0,0.07093176
53269,0,0.28442588
53270,0,0.16136229
53271,1,0.6389859
53272,1,0.5483228
53273,0,0.42338225
53274,0,0.044488225
53275,1,0.7332641
53276,1,0.86391187
53277,0,0.09333053
53278,0,0.46170187
53279,0,0.45191464
53280,0,0.11416013
53281,1,0.6897558
53282,1,0.65189743
53283,1,0.7466655
53284,1,0.9340492
53285,0,0.0195622
53286,0,0.04711407
53287,0,0.13552725
53288,1,0.80411035
53289,0,0.48948103
53290,0,0.061382845
53291,0,0.47961566
53292,0,0.33705467
53293,1,0.8702583
53294,0,0.1542684
53295,1,0.7915514
53296,0,0.15930553
53297,0,0.35914642
53298,0,0.40605137
53299,1,0.8626152
53300,1,0.70863575
53301,1,0.8140995
53302,0,0.3003637
53303,1,0.7301364
53304,0,0.2948395
53305,1,0.96070397
53306,1,0.7219557
53307,0,0.33621025
53308,0,0.4828982
53309,0,0.011590455
53310,0,0.01975651
53311,0,0.30031055
53312,1,0.73335856
53313,0,0.4492216
53314,0,0.0340016
53315,0,0.36053115
53316,0,0.14810297
53317,0,0.37129077
53318,1,0.78106457
53319,0,0.42394406
53320,0,0.39751568
53321,0,0.32590246
53322,0,0.122644514
53323,0,0.2992373
53324,1,0.8092247
53325,1,0.70133936
53326,1,0.54645944
53327,0,0.0117956605
53328,0,0.34785146
53329,1,0.7518991
53330,0,0.0682569
53331,1,0.5189888
53332,0,0.36045414
53333,1,0.5884581
53334,0,0.2822029
53335,0,0.08025824
53336,1,0.53855914
53337,1,0.65188336
53338,0,0.3751546
53339,0,0.07865417
53340,1,0.54498994
53341,0,0.24925394
53342,0,0.18320341
53343,0,0.34197745
53344,1,0.8285074
53345,0,0.25170127
53346,0,0.32305443
53347,1,0.7302559
53348,0,0.33656165
53349,0,0.28042182
53350,1,0.622738
53351,1,0.61591053
53352,0,9.852909e-09
53353,1,0.7636374
53354,0,0.2641924
53355,0,0.24772495
53356,0,5.207329e-05
53357,0,0.114206135
53358,0,0.04596689
53359,0,0.22925875
53360,1,0.67515093
53361,0,0.13986287
53362,1,0.7018574
53363,1,0.7245202
53364,0,0.45642185
53365,0,0.2523268
53366,0,0.17995133
53367,0,0.49660283
53368,0,0.02576152
53369,0,0.14409284
53370,0,8.407525e-08
53371,0,0.09384431
53372,0,0.17434143
53373,0,0.4698435
53374,0,0.22794972
53375,1,0.63496155
53376,1,0.5042771
53377,0,0.019735282
53378,0,0.20155309
53379,0,0.036357943
53380,0,0.021792447
53381,0,0.43584812
53382,1,0.706916
53383,0,0.19313258
53384,0,3.0635805e-05
53385,0,0.43149003
53386,0,0.43327144
53387,0,0.31023717
53388,0,0.03962186
53389,0,0.055081174
53390,0,0.3060264
53391,1,0.54436934
53392,1,0.50107884
53393,0,0.29609063
53394,0,0.11997863
53395,0,0.012851463
53396,0,0.19715728
53397,1,0.62269515
53398,0,0.22721796
53399,1,0.7111376
53400,0,0.39603874
53401,1,0.8811491
53402,1,0.80289304
53403,0,0.2938817
53404,0,0.18502034
53405,1,0.556292
53406,0,0.06942006
53407,1,0.6712957
53408,1,0.776095
53409,0,0.44431233
53410,1,0.5056586
53411,1,0.7633927
53412,0,4.5103985e-07
53413,0,0.40684947
53414,0,0.32397795
53415,0,0.060298968
53416,0,0.42140645
53417,1,0.7643789
53418,0,0.08278119
53419,0,0.35512188
53420,0,0.11187262
53421,1,0.9297592
53422,0,0.2681802
53423,0,0.040820383
53424,0,0.1591001
53425,1,0.8235855
53426,0,0.32664147
53427,0,0.3521816
53428,0,0.19506142
53429,1,0.72566015
53430,0,0.21229823
53431,0,0.11987254
53432,0,0.4786125
53433,1,0.87508005
53434,1,0.51048803
53435,0,4.83849e-06
53436,0,0.49791968
53437,1,0.7468678
53438,1,0.56892264
53439,0,4.1451687e-05
53440,1,0.8528943
53441,1,0.62669885
53442,1,0.72564566
53443,1,0.559157
53444,0,0.31518865
53445,0,0.005183889
53446,0,0.46996868
53447,1,0.7246626
53448,0,0.41534236
53449,1,0.51966554
53450,1,0.6570224
53451,0,0.001457807
53452,0,0.2885373
53453,1,0.80973005
53454,0,0.13331793
53455,0,0.38140115
53456,0,0.09291647
53457,0,0.48456255
53458,1,0.6048786
53459,0,0.45646507
53460,1,0.87606514
53461,1,0.84098035
53462,1,0.8486901
53463,0,0.059476126
53464,1,0.517648
53465,1,0.7004164
53466,1,0.89318323
53467,1,0.87614197
53468,0,0.26271746
53469,1,0.66442007
53470,0,0.27371687
53471,0,0.079286784
53472,1,0.73784214
53473,1,0.83153653
53474,0,0.22093455
53475,1,0.70849246
53476,0,0.09512609
53477,1,0.52588177
53478,0,0.02276069
53479,0,0.16033623
53480,0,0.15589143
53481,1,0.7579527
53482,1,0.8418102
53483,0,0.39051688
53484,0,4.3295705e-17
53485,1,0.7487464
53486,1,0.8578762
53487,0,0.38343292
53488,0,0.4317065
53489,1,0.61604214
53490,0,0.008144943
53491,0,0.15076129
53492,1,0.7983796
53493,0,0.2563895
53494,1,0.7380987
53495,0,0.02900268
53496,0,0.19297513
53497,0,0.2876829
53498,1,0.5144792
53499,0,0.33546406
53500,0,0.002088863
53501,0,0.44662485
53502,0,0.34530202
53503,1,0.54158354
53504,0,0.004380305
53505,0,0.17044581
53506,1,0.8085587
53507,1,0.8473382
53508,1,0.84550583
53509,1,0.8494732
53510,0,0.03227804
53511,0,0.423931
53512,1,0.8163032
53513,0,0.26726392
53514,0,0.29864112
53515,0,0.18248564
53516,1,0.8204295
53517,0,0.00012287723
53518,1,0.73076576
53519,1,0.6268357
53520,0,0.30131188
53521,0,0.34588847
53522,0,0.24981627
53523,0,0.34603494
53524,0,0.107331485
53525,0,0.04268217
53526,1,0.69324565
53527,1,0.75855476
53528,0,0.0010379079
53529,0,0.21126957
53530,0,0.15568976
53531,0,0.34670112
53532,1,0.91391987
53533,0,0.04873251
53534,1,0.7708168
53535,1,0.6666872
53536,0,0.14944652
53537,0,0.06837419
53538,1,0.6257147
53539,1,0.86511046
53540,1,0.67659014
53541,1,0.6340497
53542,0,0.02358759
53543,0,1.1053144e-05
53544,1,0.62713456
53545,1,0.65446836
53546,0,0.06496297
53547,0,0.10870132
53548,0,0.03817887
53549,0,0.0041609462
53550,0,0.026719462
53551,0,0.46308106
53552,1,0.76605463
53553,0,0.06655792
53554,1,0.7833179
53555,0,0.043310177
53556,0,0.48607016
53557,0,0.42240867
53558,1,0.87220603
53559,1,0.89745295
53560,0,0.15230285
53561,0,0.21644114
53562,0,0.4510754
53563,0,4.0049196e-07
53564,0,0.18720025
53565,0,0.125688
53566,0,0.07944803
53567,0,0.017438473
53568,0,0.23119693
53569,0,0.06763689
53570,0,0.45143926
53571,0,0.14474389
53572,0,0.07011592
53573,0,0.49408367
53574,0,0.17663188
53575,1,0.694884
53576,1,0.66292316
53577,1,0.9012886
53578,1,0.82818526
53579,0,0.04640929
53580,0,0.39450693
53581,1,0.86585623
53582,0,0.24154444
53583,0,0.34128866
53584,0,0.25996524
53585,1,0.75825953
53586,0,0.15915301
53587,1,0.68172073
53588,0,0.1470529
53589,1,0.5609457
53590,0,0.1807568
53591,0,0.15360107
53592,0,0.389747
53593,0,0.05741545
53594,1,0.7805657
53595,1,0.6940006
53596,0,0.016312085
53597,0,0.43138877
53598,0,0.20677587
53599,0,0.17025992
53600,0,0.09199122
53601,1,0.6920529
53602,1,0.8802897
53603,0,1.7462332e-07
53604,0,0.47093967
53605,0,0.07581446
53606,0,0.039021194
53607,0,7.130748e-05
53608,0,0.0020758356
53609,0,0.0628473
53610,0,0.33010408
53611,0,0.037377134
53612,1,0.864564
53613,1,0.8177524
53614,0,0.00036207662
53615,0,0.009983245
53616,0,0.11601892
53617,0,0.0257654
53618,1,0.8465461
53619,0,0.21482754
53620,1,0.53125775
53621,0,0.00044843723
53622,0,0.0012400547
53623,1,0.69670403
53624,1,0.6864319
53625,0,0.32298017
53626,1,0.7401578
53627,0,0.014706467
53628,1,0.76966274
53629,1,0.5595977
53630,0,0.024986092
53631,0,0.07275205
53632,0,0.4710109
53633,0,0.07513735
53634,0,0.090801105
53635,0,0.4753701
53636,1,0.5799309
53637,0,0.14684948
53638,0,0.22454964
53639,0,0.46040764
53640,0,0.03859935
53641,1,0.6472475
53642,1,0.74179447
53643,0,0.08649055
53644,0,0.21565329
53645,1,0.8159642
53646,0,0.12601973
53647,1,0.8106145
53648,0,0.07586903
53649,0,0.14403202
53650,1,0.5962119
53651,0,0.08243914
53652,0,0.147396
53653,0,0.37741798
53654,1,0.5187592
53655,0,0.19214085
53656,0,0.33812612
53657,1,0.71237093
53658,0,0.24684444
53659,1,0.5619483
53660,0,0.3835634
53661,0,0.030934885
53662,1,0.67523974
53663,1,0.62795126
53664,0,4.484219e-08
53665,0,0.41371414
53666,1,0.79903287
53667,1,0.5974867
53668,0,0.1380364
53669,1,0.65135527
53670,1,0.82844937
53671,1,0.65151995
53672,1,0.60826814
53673,1,0.7926298
53674,1,0.6248466
53675,1,0.89020973
53676,0,0.39117518
53677,0,0.28859976
53678,0,0.3057831
53679,0,0.0838553
53680,1,0.7093588
53681,0,0.037770834
53682,0,0.39690223
53683,0,0.46415403
53684,1,0.8392766
53685,0,3.283345e-05
53686,0,0.48592603
53687,1,0.8161743
53688,0,0.011255424
53689,1,0.6558088
53690,1,0.7101752
53691,1,0.704772
53692,0,0.15820777
53693,1,0.91702
53694,1,0.72550666
53695,0,0.28289002
53696,1,0.69853616
53697,0,0.26503378
53698,0,0.09634984
53699,0,0.091019355
53700,1,0.8146407
53701,0,0.0024672647
53702,1,0.58321553
53703,1,0.82674474
53704,0,0.4964231
53705,1,0.67767626
53706,0,0.27231523
53707,0,4.9335813e-05
53708,1,0.9586502
53709,0,0.49075884
53710,0,0.48464614
53711,0,0.0031255216
53712,0,0.30812562
53713,0,0.10299718
53714,0,0.4288446
53715,0,0.047293965
53716,0,0.4622589
53717,0,0.19977996
53718,0,0.4265026
53719,0,0.11925423
53720,0,0.059536725
53721,0,0.1788187
53722,1,0.8174938
53723,0,0.1125207
53724,0,0.030068526
53725,1,0.793859
53726,1,0.53199494
53727,1,0.77921456
53728,1,0.50404936
53729,1,0.77145565
53730,1,0.5333205
53731,0,0.35904104
53732,0,0.18741255
53733,1,0.5373153
53734,0,0.29220536
53735,1,0.7501064
53736,0,0.04669289
53737,1,0.7096683
53738,0,0.40207848
53739,0,0.19914018
53740,1,0.60465246
53741,0,0.15380818
53742,0,0.10353124
53743,1,0.6324725
53744,0,0.18640509
53745,0,0.087727
53746,0,0.068362735
53747,0,0.062710196
53748,0,0.10894061
53749,1,0.53906924
53750,1,0.76656467
53751,0,0.44416502
53752,0,0.33898225
53753,1,0.7311606
53754,0,0.47147238
53755,0,0.051911525
53756,0,0.2498829
53757,1,0.87879956
53758,0,0.22531599
53759,0,0.28361455
53760,0,0.4799578
53761,1,0.6771947
53762,1,0.5947741
53763,0,0.017639976
53764,0,0.46681908
53765,0,0.037427623
53766,1,0.5491934
53767,0,0.21112743
53768,0,0.04281695
53769,1,0.7159145
53770,0,0.07928936
53771,1,0.6128488
53772,1,0.8724568
53773,0,0.45670757
53774,0,0.43688703
53775,0,0.42683873
53776,0,0.27096036
53777,0,0.05285818
53778,0,0.11185463
53779,1,0.8126458
53780,0,0.039959177
53781,1,0.52109426
53782,0,0.46414
53783,0,0.44134966
53784,0,0.106648974
53785,0,0.2122852
53786,0,0.11895872
53787,0,0.1264565
53788,0,0.48016986
53789,0,0.41657993
53790,1,0.64320654
53791,0,0.13646334
53792,0,0.27039942
53793,0,0.18565398
53794,1,0.6918296
53795,0,0.0025007238
53796,0,0.073108934
53797,1,0.77546644
53798,0,0.27764168
53799,0,0.41092056
53800,0,0.10247815
53801,1,0.5256276
53802,1,0.72608954
53803,0,0.14602302
53804,0,0.11630219
53805,0,0.41980678
53806,0,0.13700238
53807,1,0.8668887
53808,1,0.7787863
53809,0,0.4109196
53810,1,0.82988924
53811,1,0.7913405
53812,1,0.54579663
53813,0,0.058261055
53814,0,0.06311851
53815,0,0.0028437807
53816,0,0.22935824
53817,1,0.6508913
53818,0,0.10513292
53819,1,0.74406934
53820,1,0.682026
53821,0,0.45342368
53822,0,0.3702745
53823,1,0.52083546
53824,0,0.27424243
53825,0,5.580568e-05
53826,0,0.14667265
53827,0,0.4195284
53828,0,0.25718638
53829,1,0.68665993
53830,1,0.6357268
53831,0,0.42998812
53832,0,0.4779958
53833,1,0.57284564
53834,1,0.725769
53835,1,0.87894446
53836,0,0.22028033
53837,0,0.13679501
53838,0,0.43495476
53839,1,0.6452016
53840,1,0.88836104
53841,1,0.76096356
53842,0,0.018165601
53843,0,0.24035852
53844,0,0.05477268
53845,1,0.640899
53846,1,0.759164
53847,1,0.8923604
53848,0,3.5189586e-08
53849,0,0.057873312
53850,0,0.17958368
53851,0,0.0039276057
53852,0,0.0017153928
53853,0,0.11290518
53854,0,0.14388388
53855,0,0.39520347
53856,1,0.6873706
53857,0,0.07133951
53858,0,0.4693921
53859,1,0.605369
53860,0,0.2988241
53861,0,0.2334365
53862,0,0.2986331
53863,1,0.5587217
53864,0,0.0039997236
53865,1,0.5807381
53866,1,0.8013387
53867,0,0.24563758
53868,1,0.56891215
53869,1,0.613479
53870,0,0.43709412
53871,0,0.00016815272
53872,0,0.12060504
53873,1,0.78974473
53874,1,0.62308395
53875,0,0.4717194
53876,0,0.060135104
53877,1,0.84465563
53878,0,0.05352933
53879,0,0.20136146
53880,0,0.38408196
53881,0,0.33723107
53882,0,0.055442244
53883,1,0.80205303
53884,0,0.30354473
53885,0,0.0007874547
53886,0,0.27556744
53887,1,0.7576993
53888,1,0.78329915
53889,0,0.16124265
53890,0,0.404941
53891,1,0.6509708
53892,0,0.06524643
53893,1,0.7048676
53894,0,0.31479454
53895,0,0.34110954
53896,0,0.06443698
53897,0,0.2102608
53898,1,0.6219357
53899,0,9.544358e-05
53900,0,0.0038889702
53901,0,0.30963752
53902,1,0.8412783
53903,0,0.23882079
53904,1,0.52546424
53905,0,0.2752161
53906,1,0.60425115
53907,1,0.57609063
53908,0,0.07524158
53909,1,0.91989243
53910,0,0.39421162
53911,1,0.8451793
53912,1,0.7554472
53913,0,0.49722323
53914,0,0.47739482
53915,0,0.40857157
53916,0,0.32980084
53917,1,0.66181356
53918,1,0.85320354
53919,0,0.0832141
53920,1,0.61210084
53921,1,0.8071803
53922,0,0.43948925
53923,1,0.7564107
53924,0,0.21525584
53925,0,0.3325278
53926,0,0.32439795
53927,0,0.24138647
53928,1,0.7575741
53929,1,0.66574556
53930,0,0.4623753
53931,1,0.88131315
53932,1,0.65176344
53933,0,0.21131967
53934,0,0.4009754
53935,1,0.6111729
53936,0,0.17188512
53937,0,0.3046895
53938,1,0.6111237
53939,1,0.7825318
53940,0,0.15834194
53941,0,4.6778227e-05
53942,0,0.36271524
53943,0,0.27432325
53944,0,0.005485239
53945,0,0.09012789
53946,1,0.5424201
53947,1,0.5607819
53948,0,0.06100824
53949,0,0.08616743
53950,1,0.5301201
53951,1,0.6736694
53952,0,0.4803791
53953,0,0.08750271
53954,0,0.07582565
53955,1,0.9296141
53956,1,0.6222687
53957,0,0.02611023
53958,1,0.76196253
53959,0,0.34327176
53960,0,0.1753643
53961,1,0.52631783
53962,1,0.7868633
53963,0,0.41594788
53964,1,0.6778757
53965,0,0.167188
53966,0,0.081166886
53967,1,0.7606395
53968,1,0.74320173
53969,0,0.11245818
53970,0,0.31159765
53971,1,0.75066686
53972,0,0.3214301
53973,1,0.7023587
53974,0,0.48275855
53975,0,0.07864223
53976,1,0.69150805
53977,0,0.43384647
53978,0,0.4339814
53979,0,0.35419142
53980,1,0.52380174
53981,1,0.5064209
53982,1,0.7006427
53983,0,0.01949517
53984,0,0.18589905
53985,1,0.6894832
53986,0,0.1034401
53987,1,0.5995473
53988,1,0.5179612
53989,0,0.15377627
53990,0,0.4256274
53991,0,2.25129e-07
53992,0,0.36544868
53993,0,0.1445367
53994,1,0.6828608
53995,1,0.93324167
53996,1,0.8525687
53997,0,0.07845225
53998,0,0.037110303
53999,0,0.30271122
54000,0,0.42658973
54001,1,0.78808737
54002,0,0.19161534
54003,0,0.4603237
54004,0,0.12883466
54005,1,0.7191427
54006,0,0.13411492
54007,1,0.7646521
54008,1,0.6402675
54009,0,0.48095134
54010,0,0.16258131
54011,1,0.7155249
54012,0,0.49170405
54013,0,0.30007073
54014,1,0.703224
54015,1,0.9242519
54016,1,0.6341928
54017,0,0.009806385
54018,1,0.8924842
54019,1,0.655673
54020,0,0.43404785
54021,1,0.5792304
54022,0,0.069876716
54023,1,0.84192914
54024,1,0.847667
54025,0,0.25845465
54026,0,0.0005284376
54027,0,0.38064367
54028,0,0.22441119
54029,1,0.81110114
54030,0,0.0006501228
54031,0,0.45136872
54032,1,0.6979672
54033,1,0.84071445
54034,0,0.024214419
54035,0,0.46093625
54036,0,0.12986824
54037,0,0.05549924
54038,0,0.018038912
54039,1,0.8725832
54040,0,0.45390198
54041,1,0.6908146
54042,1,0.796109
54043,0,0.3071515
54044,0,0.07150638
54045,0,0.44691166
54046,1,0.7430959
54047,0,0.19588733
54048,0,0.28581437
54049,1,0.54352576
54050,1,0.8713737
54051,0,0.29677743
54052,1,0.61577123
54053,0,0.22634783
54054,1,0.80857235
54055,0,0.21340284
54056,0,0.32355034
54057,1,0.7388016
54058,1,0.8809836
54059,1,0.8933199
54060,0,0.24225059
54061,1,0.52318025
54062,1,0.744417
54063,0,3.1520408e-08
54064,0,0.49348366
54065,1,0.5732499
54066,0,0.00026398606
54067,0,0.2988512
54068,1,0.5816478
54069,1,0.8099553
54070,0,0.34321892
54071,0,0.32797036
54072,0,0.1680282
54073,0,0.15491745
54074,0,0.47789854
54075,1,0.7365145
54076,1,0.5346559
54077,0,0.3895977
54078,0,0.325256
54079,0,0.100341074
54080,1,0.736036
54081,0,0.49497768
54082,0,0.035705063
54083,0,0.080388464
54084,0,0.4619969
54085,0,0.014473845
54086,0,0.45965034
54087,1,0.6971313
54088,0,0.07822602
54089,0,0.32086876
54090,0,0.3886555
54091,0,0.17227808
54092,0,0.4194143
54093,0,0.12716118
54094,1,0.87030196
54095,0,0.21887636
54096,0,0.3164397
54097,1,0.8481833
54098,0,0.11178609
54099,0,0.025834372
54100,1,0.50875115
54101,1,0.5067878
54102,0,0.039170906
54103,0,0.33199835
54104,1,0.7127115
54105,0,0.1366909
54106,0,0.3771872
54107,0,0.13094658
54108,0,0.36554515
54109,0,0.11792009
54110,1,0.6131555
54111,0,0.09186253
54112,1,0.7402694
54113,0,0.42045176
54114,0,3.0158617e-07
54115,0,0.0028652602
54116,1,0.89130676
54117,0,0.17516254
54118,0,0.49016288
54119,1,0.6628309
54120,0,0.13424739
54121,0,0.07062281
54122,1,0.8527674
54123,1,0.54778934
54124,0,0.40710303
54125,1,0.6397798
54126,1,0.7566724
54127,0,0.09716893
54128,1,0.92334396
54129,1,0.7202412
54130,1,0.5039821
54131,1,0.77530617
54132,0,0.011490603
54133,1,0.5653142
54134,1,0.6739055
54135,0,0.2377892
54136,0,0.06264134
54137,0,0.12198558
54138,0,0.12855476
54139,1,0.79732615
54140,1,0.7930365
54141,0,0.29405808
54142,0,0.011617916
54143,0,0.45964944
54144,0,0.2746455
54145,0,0.26223114
54146,1,0.6675316
54147,1,0.74839044
54148,0,0.19169496
54149,1,0.9336239
54150,1,0.50752676
54151,0,0.34372675
54152,0,0.18699555
54153,1,0.8105194
54154,0,0.009812461
54155,1,0.7801743
54156,0,0.28983432
54157,0,0.13831696
54158,0,0.0695923
54159,0,0.3394559
54160,0,0.37953565
54161,0,0.27816454
54162,0,0.4804993
54163,0,0.2451717
54164,1,0.737246
54165,1,0.67801213
54166,0,0.06990039
54167,1,0.60799605
54168,0,0.46994656
54169,1,0.665297
54170,0,0.40875208
54171,1,0.7786896
54172,1,0.7220577
54173,0,0.24536285
54174,0,0.24632089
54175,0,0.11558369
54176,0,0.09531885
54177,1,0.6616331
54178,0,0.4547494
54179,0,0.35633063
54180,0,0.113379404
54181,1,0.6633512
54182,0,0.23964706
54183,1,0.66236895
54184,0,0.28818655
54185,0,0.012732488
54186,1,0.58515465
54187,1,0.5523469
54188,0,0.23662846
54189,1,0.88647795
54190,0,0.40130675
54191,0,0.25208563
54192,0,0.4982487
54193,0,0.36161384
54194,0,0.0128163025
54195,1,0.8722295
54196,0,0.08562434
54197,1,0.73843026
54198,0,0.36724788
54199,0,0.21708354
54200,0,0.19980134
54201,0,0.059563544
54202,0,0.42040017
54203,1,0.7754957
54204,0,0.19050103
54205,0,0.2121013
54206,0,0.2572918
54207,0,0.4002458
54208,0,0.284014
54209,0,0.2567236
54210,0,0.18601422
54211,1,0.66919905
54212,0,0.23430228
54213,0,0.10939031
54214,0,0.019436475
54215,1,0.75864285
54216,1,0.80678296
54217,0,0.012771813
54218,0,0.33285078
54219,1,0.7599025
54220,0,0.0008129982
54221,0,0.2521811
54222,1,0.85610676
54223,0,0.33580697
54224,0,0.45471877
54225,1,0.5800181
54226,0,0.06789039
54227,1,0.8218985
54228,0,0.33276528
54229,0,0.48813865
54230,0,0.1577018
54231,0,0.4271656
54232,0,0.25813204
54233,0,0.010159924
54234,1,0.6988539
54235,0,0.494222
54236,1,0.68187076
54237,0,0.19192795
54238,0,0.36598498
54239,1,0.7124326
54240,0,0.24333997
54241,0,0.062811844
54242,0,0.27277094
54243,0,0.045612786
54244,0,0.04380064
54245,0,0.0406305
54246,0,0.43038678
54247,0,0.15138087
54248,1,0.5191956
54249,0,0.21528415
54250,0,0.20068233
54251,1,0.80590856
54252,0,0.38310346
54253,0,0.14596857
54254,0,0.3062802
54255,1,0.5182431
54256,1,0.7721915
54257,1,0.7253843
54258,0,0.0060001793
54259,0,0.033330526
54260,1,0.64352673
54261,1,0.5998636
54262,1,0.61421967
54263,0,0.47759697
54264,0,0.44478783
54265,0,0.09370247
54266,0,1.6593992e-09
54267,1,0.6746109
54268,1,0.72251517
54269,1,0.5851376
54270,0,0.36116394
54271,1,0.8888324
54272,1,0.6162462
54273,0,0.4902399
54274,0,0.2786236
54275,0,0.2510649
54276,1,0.62601227
54277,1,0.7262855
54278,0,3.6869549e-06
54279,0,0.109915204
54280,0,0.47795084
54281,1,0.7922876
54282,0,0.2681428
54283,0,0.2888962
54284,1,0.6988287
54285,0,0.38863796
54286,0,0.261698
54287,0,0.015422344
54288,1,0.5786942
54289,1,0.59104437
54290,0,0.118966214
54291,1,0.88655066
54292,0,0.07681583
54293,1,0.63005245
54294,0,0.30353302
54295,0,0.13844483
54296,0,0.017055219
54297,1,0.8351275
54298,0,0.08844223
54299,0,0.06278448
54300,0,0.18442728
54301,0,0.07117895
54302,0,0.23970601
54303,0,0.18004213
54304,0,0.062377453
54305,1,0.7065115
54306,1,0.84441
54307,0,0.08873082
54308,0,0.27249524
54309,0,0.051413298
54310,1,0.87776285
54311,1,0.7347296
54312,1,0.7994493
54313,0,0.14386179
54314,0,0.15496062
54315,1,0.704426
54316,0,0.27089205
54317,0,0.44550568
54318,0,0.22075447
54319,0,0.04825281
54320,0,0.41201627
54321,1,0.85706145
54322,0,0.10792968
54323,1,0.86264163
54324,0,3.0752012e-09
54325,0,0.13735244
54326,0,0.06061938
54327,1,0.83550555
54328,0,0.027745845
54329,0,0.09115815
54330,1,0.87620926
54331,0,0.30547988
54332,0,0.05709736
54333,1,0.9423346
54334,1,0.5353457
54335,1,0.8768245
54336,0,0.01848096
54337,1,0.6166876
54338,1,0.86135316
54339,1,0.50007623
54340,0,0.043879412
54341,1,0.7208424
54342,0,0.2848358
54343,0,0.12709267
54344,1,0.61987334
54345,1,0.87242776
54346,0,0.4810854
54347,0,0.07750371
54348,1,0.7851146
54349,1,0.78515106
54350,1,0.81817824
54351,0,0.00051682565
54352,1,0.82776505
54353,0,0.04999352
54354,1,0.6776253
54355,0,0.0027161387
54356,0,0.030011903
54357,1,0.8290096
54358,0,0.121779054
54359,0,0.2849494
54360,0,0.44510463
54361,1,0.60350615
54362,1,0.9175795
54363,0,0.14641535
54364,0,0.22315596
54365,0,0.22080132
54366,0,0.2892986
54367,1,0.5687884
54368,0,3.6238187e-05
54369,1,0.8909446
54370,0,0.4486904
54371,1,0.8914909
54372,1,0.85617894
54373,0,0.45925447
54374,1,0.62640357
54375,0,0.027419366
54376,0,0.17415486
54377,1,0.6090305
54378,0,0.14639403
54379,0,0.15417479
54380,0,0.229566
54381,0,0.34361282
54382,1,0.82482487
54383,0,0.05572783
54384,0,0.41530296
54385,0,0.32588124
54386,0,0.2518511
54387,0,0.3062286
54388,1,0.7465834
54389,0,1.1460022e-05
54390,1,0.8510424
54391,0,0.24950628
54392,1,0.5379815
54393,0,0.44689536
54394,1,0.7916569
54395,0,0.19929196
54396,0,0.07398008
54397,1,0.8016357
54398,1,0.8674592
54399,0,0.03875917
54400,0,0.28685397
54401,0,0.052137405
54402,0,0.14661068
54403,1,0.8509413
54404,0,0.2660389
54405,0,0.01694048
54406,0,0.19251718
54407,0,0.03796522
54408,0,0.31879225
54409,0,0.06640596
54410,0,0.20350544
54411,0,0.38497636
54412,0,0.016394611
54413,1,0.6584992
54414,0,0.17097814
54415,1,0.59600043
54416,0,0.222721
54417,0,0.21696788
54418,1,0.7212124
54419,0,0.27527124
54420,1,0.90916353
54421,0,9.983704e-06
54422,0,0.44712663
54423,1,0.53632516
54424,0,0.08773636
54425,0,0.3646847
54426,1,0.739681
54427,0,0.14080861
54428,1,0.7188419
54429,0,0.020912144
54430,0,0.20760903
54431,0,0.4900485
54432,0,0.00040044537
54433,0,0.22586599
54434,0,0.24060617
54435,1,0.8488109
54436,0,0.1179602
54437,0,0.20727836
54438,0,0.4094742
54439,1,0.7486216
54440,0,0.03480687
54441,0,0.43357566
54442,0,0.499373
54443,0,0.11926649
54444,0,0.27785566
54445,0,0.31296256
54446,0,0.02988775
54447,0,0.17179596
54448,1,0.52606285
54449,1,0.58315265
54450,1,0.8196606
54451,0,0.27517983
54452,1,0.6250537
54453,0,0.16164769
54454,0,0.4875829
54455,0,0.13152477
54456,0,0.024215523
54457,0,0.47853062
54458,1,0.63662916
54459,0,0.118364304
54460,0,0.48518515
54461,0,0.08674211
54462,1,0.9209822
54463,1,0.6082945
54464,1,0.67059535
54465,0,0.46196952
54466,1,0.64351386
54467,1,0.8458398
54468,1,0.67366225
54469,0,0.16066675
54470,0,0.22078572
54471,0,0.08237081
54472,0,0.107341126
54473,0,0.32555357
54474,0,0.09930403
54475,0,0.34790206
54476,1,0.5577555
54477,0,0.0016398146
54478,0,0.40785906
54479,0,0.19373916
54480,1,0.764417
54481,1,0.7258691
54482,1,0.87458503
54483,0,0.15944082
54484,0,0.21909231
54485,1,0.6929615
54486,0,0.07479269
54487,0,0.15751323
54488,1,0.6337489
54489,1,0.6454068
54490,1,0.8894091
54491,1,0.6545184
54492,0,0.0024773334
54493,1,0.77019626
54494,1,0.89016694
54495,1,0.63313675
54496,0,1.0181255e-08
54497,1,0.51911473
54498,0,0.122865446
54499,1,0.6796722
54500,1,0.86081094
54501,0,0.19936132
54502,1,0.80872643
54503,0,0.13519251
54504,0,0.24473487
54505,1,0.68646955
54506,1,0.8068421
54507,0,0.34506148
54508,1,0.7627519
54509,0,0.019363081
54510,1,0.5595659
54511,1,0.82434446
54512,1,0.8932783
54513,0,0.09468877
